%,CANDIDATE,CONSTITUENCY,No.,PARTY,SEX,TERRITORY,VOTES,TOTAL VOTES POLLED,TOTAL VALID VOTES,TOTAL ELECTORS,TOTAL POLL PERCENTAGE
0.25,BAHADUR SINGH,HISSAR,10,BKKGP,M,HARYANA,1819,733865,725122,1026332,71.5
0.16,JAI PARKASH S/O JAI LAL,HISSAR,11,IND,M,HARYANA,1154,733865,725122,1026332,71.5
0.13,SHASHI BHARAT BHUSHAN,HISSAR,12,NPAP,M,HARYANA,919,733865,725122,1026332,71.5
0.09,KARTAR SINGH,HISSAR,13,IND,M,HARYANA,648,733865,725122,1026332,71.5
0.08,SURENDER SINGH,HISSAR,14,IND,M,HARYANA,573,733865,725122,1026332,71.5
42.33,DR.SUSHIL KUMAR INDORA,SIRSA (SC),1,HLD(R),M,HARYANA,309451,742037,731127,1073350,69.13
29.48,SELJA,SIRSA (SC),2,INC,F,HARYANA,215521,742037,731127,1073350,69.13
25.24,HANS RAJ,SIRSA (SC),3,BJP,M,HARYANA,184562,742037,731127,1073350,69.13
1.54,JOGINDER SINGH,SIRSA (SC),4,CPI,M,HARYANA,11270,742037,731127,1073350,69.13
0.33,DARSHAN LAL,SIRSA (SC),5,IND,M,HARYANA,2397,742037,731127,1073350,69.13
0.22,SUSHIL KUMAR,SIRSA (SC),6,IND,M,HARYANA,1598,742037,731127,1073350,69.13
0.19,CHHOTA SINGH,SIRSA (SC),7,IND,M,HARYANA,1371,742037,731127,1073350,69.13
0.16,PHOOL SINGH,SIRSA (SC),8,IND,M,HARYANA,1137,742037,731127,1073350,69.13
0.14,PARTAP,SIRSA (SC),9,IND,M,HARYANA,1034,742037,731127,1073350,69.13
0.14,OM PARKASH,SIRSA (SC),10,IND,M,HARYANA,1008,742037,731127,1073350,69.13
0.12,RAJ KUMAR,SIRSA (SC),11,IND,M,HARYANA,899,742037,731127,1073350,69.13
0.12,BALJEET SINGH,SIRSA (SC),12,IND,M,HARYANA,879,742037,731127,1073350,69.13
49.31,KARISHAN DATT SULTANPURI,SIMLA (SC),1,INC,M,HIMACHAL PRADESH,307861,634282,624337,909670,69.73
42.58,VIRENDER KASHYAP,SIMLA (SC),2,BJP,M,HIMACHAL PRADESH,265836,634282,624337,909670,69.73
4.32,MADAN LAL TOMAR,SIMLA (SC),3,HVC,M,HIMACHAL PRADESH,26981,634282,624337,909670,69.73
2.15,CHET RAM,SIMLA (SC),4,CPI,M,HIMACHAL PRADESH,13440,634282,624337,909670,69.73
1.64,ISHWAR KALYAN,SIMLA (SC),5,JD,M,HIMACHAL PRADESH,10219,634282,624337,909670,69.73
62.44,MAHESHWAR SINGH,MANDI,1,BJP,M,HIMACHAL PRADESH,304210,490660,487238,931708,52.66
35.38,SMT.PRATIBHA SINGH,MANDI,2,INC,F,HIMACHAL PRADESH,172378,490660,487238,931708,52.66
1.7,SUKH RAM,MANDI,3,HVC,M,HIMACHAL PRADESH,8304,490660,487238,931708,52.66
0.26,DINANATH,MANDI,4,AIRJP,M,HIMACHAL PRADESH,1265,490660,487238,931708,52.66
0.22,AMAR NIRGOTRA,MANDI,5,IND,M,HIMACHAL PRADESH,1081,490660,487238,931708,52.66
52.65,SHANTA KUMAR,KANGRA,1,BJP,M,HIMACHAL PRADESH,334684,642612,635730,896183,71.71
43.33,SAT MAHAJAN,KANGRA,2,INC,M,HIMACHAL PRADESH,275449,642612,635730,896183,71.71
2.48,HARNAIK SINGH,KANGRA,3,HVC,M,HIMACHAL PRADESH,15774,642612,635730,896183,71.71
0.62,PRATAP CHAND CHAUDHARY,KANGRA,4,JD,M,HIMACHAL PRADESH,3914,642612,635730,896183,71.71
0.61,SHAKTI CHAND CHAUDHARY,KANGRA,5,SP,M,HIMACHAL PRADESH,3889,642612,635730,896183,71.71
0.32,RACHHPAL SINGH MANKOTIA,KANGRA,6,AIRJP,M,HIMACHAL PRADESH,2020,642612,635730,896183,71.71
50.47,SURESH CHANDEL,HAMIRPUR,1,BJP,M,HIMACHAL PRADESH,319631,640059,633363,891303,71.81
38.16,MAJ.GEN.BIKRAM SINGH,HAMIRPUR,2,INC,M,HIMACHAL PRADESH,241722,640059,633363,891303,71.81
5.37,MAJOR SHIV RAM,HAMIRPUR,3,HVC,M,HIMACHAL PRADESH,33987,640059,633363,891303,71.81
4.34,BHAGWAN DASS JASSAL,HAMIRPUR,4,BSP,M,HIMACHAL PRADESH,27459,640059,633363,891303,71.81
1.08,RANJIT SINGH,HAMIRPUR,5,JD,M,HIMACHAL PRADESH,6864,640059,633363,891303,71.81
0.58,MOHINDER SINGH,HAMIRPUR,6,AIRJP,M,HIMACHAL PRADESH,3700,640059,633363,891303,71.81
43.21,PROFESSOR SAIFUDDIN SOZ,BARAMULLA,1,JKN,M,JAMMU & KASHMIR,131164,319591,303568,762028,41.94
30.69,MUZAFFAR HUSSAIN BAIG,BARAMULLA,2,IND,M,JAMMU & KASHMIR,93179,319591,303568,762028,41.94
6.87,ABDUL MAJID GAWALI,BARAMULLA,3,JKAL,M,JAMMU & KASHMIR,20843,319591,303568,762028,41.94
3.85,ABDUL GANI VAKIL,BARAMULLA,4,INC,M,JAMMU & KASHMIR,11702,319591,303568,762028,41.94
1.38,MOHD. YOUSAF QURESHI,BARAMULLA,5,BKKGP,M,JAMMU & KASHMIR,4193,319591,303568,762028,41.94
1.36,GHULAM MOHAMAD MALLA,BARAMULLA,6,IND,M,JAMMU & KASHMIR,4118,319591,303568,762028,41.94
1.36,DIN MOHMAD CHICHI (CHEETA),BARAMULLA,7,BJP,M,JAMMU & KASHMIR,4115,319591,303568,762028,41.94
1.19,MOLVI MOHAMAD KAZIM,BARAMULLA,8,IND,M,JAMMU & KASHMIR,3625,319591,303568,762028,41.94
1.07,GHULAM MOHAMAD HUREA (SAAKIH),BARAMULLA,9,IND,M,JAMMU & KASHMIR,3247,319591,303568,762028,41.94
0.95,GIANI SANT SINGH,BARAMULLA,10,IND,M,JAMMU & KASHMIR,2876,319591,303568,762028,41.94
0.77,MOHAMAD ALTAF PARCEY,BARAMULLA,11,IND,M,JAMMU & KASHMIR,2347,319591,303568,762028,41.94
0.77,SAYED TAADI,BARAMULLA,12,IND,M,JAMMU & KASHMIR,2332,319591,303568,762028,41.94
0.72,GHULAM MOHIUDDIN,BARAMULLA,13,IND,M,JAMMU & KASHMIR,2196,319591,303568,762028,41.94
0.71,ABDUL RASHID WAR,BARAMULLA,14,IND,M,JAMMU & KASHMIR,2143,319591,303568,762028,41.94
0.57,WALI MOHMAD WANI,BARAMULLA,15,ABMSD,M,JAMMU & KASHMIR,1721,319591,303568,762028,41.94
0.52,SHEIKH ABDUL REHMAN,BARAMULLA,16,IND,M,JAMMU & KASHMIR,1566,319591,303568,762028,41.94
0.49,FAROOQ AHMAD OBAICHI,BARAMULLA,17,IND,M,JAMMU & KASHMIR,1497,319591,303568,762028,41.94
0.44,SAFAUDIN KHAN,BARAMULLA,18,IND,M,JAMMU & KASHMIR,1338,319591,303568,762028,41.94
0.43,QUADIR AHMAD DAR,BARAMULLA,19,NPAP,M,JAMMU & KASHMIR,1291,319591,303568,762028,41.94
0.4,ABDUL MAJID MIR,BARAMULLA,20,IND,M,JAMMU & KASHMIR,1205,319591,303568,762028,41.94
0.33,MUSHTAQ AHMAD KHAN,BARAMULLA,21,IND,M,JAMMU & KASHMIR,1003,319591,303568,762028,41.94
0.31,PARVEEZ AHMED,BARAMULLA,22,IND,M,JAMMU & KASHMIR,928,319591,303568,762028,41.94
0.3,ABDUL RASHID WANI,BARAMULLA,23,IND,M,JAMMU & KASHMIR,903,319591,303568,762028,41.94
0.29,GHULAM RASOOL MALIK,BARAMULLA,24,IND,M,JAMMU & KASHMIR,879,319591,303568,762028,41.94
0.24,NAZIR AHMAD ZARGAR,BARAMULLA,25,LS,M,JAMMU & KASHMIR,716,319591,303568,762028,41.94
0.23,GHULAM QADIR SHAH,BARAMULLA,26,IND,M,JAMMU & KASHMIR,686,319591,303568,762028,41.94
0.23,BASHIR AHMED RATHOR,BARAMULLA,27,IND,M,JAMMU & KASHMIR,684,319591,303568,762028,41.94
0.2,SARDAR AYA SINGH,BARAMULLA,28,IND,M,JAMMU & KASHMIR,595,319591,303568,762028,41.94
0.16,GURBAKSH SINGH 'BAWA',BARAMULLA,29,IND,M,JAMMU & KASHMIR,476,319591,303568,762028,41.94
59.68,OMAR ABDULLAH,SRINAGAR,1,JKN,M,JAMMU & KASHMIR,144609,256490,242298,853183,30.06
30.45,AGA SYED MOHDI,SRINAGAR,2,INC,M,JAMMU & KASHMIR,73770,256490,242298,853183,30.06
4.6,ABDUL RASHID KABULI,SRINAGAR,3,BJP,M,JAMMU & KASHMIR,11135,256490,242298,853183,30.06
1.71,BASHIR AHMAD KHANDY,SRINAGAR,4,IND,M,JAMMU & KASHMIR,4152,256490,242298,853183,30.06
1.51,GHULAM MOHI-UD-DIN AKHOON,SRINAGAR,5,BSP,M,JAMMU & KASHMIR,3656,256490,242298,853183,30.06
1.22,HAFIZA BEGUM,SRINAGAR,6,IND,F,JAMMU & KASHMIR,2967,256490,242298,853183,30.06
0.83,MOHAMMAD SULTAN,SRINAGAR,7,IND,M,JAMMU & KASHMIR,2009,256490,242298,853183,30.06
55.91,MUFTI MOHMAD SAYEED,ANANTNAG,1,INC,M,JAMMU & KASHMIR,120444,226597,215417,804983,28.15
31.77,MOHD. YUSUF TENG,ANANTNAG,2,JKN,M,JAMMU & KASHMIR,68444,226597,215417,804983,28.15
5.02,MOHD. MAQBOOL DAR,ANANTNAG,3,JD,M,JAMMU & KASHMIR,10818,226597,215417,804983,28.15
3.18,SHOWKAT HUSSAIN WANI,ANANTNAG,4,BJP,M,JAMMU & KASHMIR,6861,226597,215417,804983,28.15
0.83,GHULAM NABI KHAN,ANANTNAG,5,RJD,M,JAMMU & KASHMIR,1787,226597,215417,804983,28.15
0.79,DILAWAR,ANANTNAG,6,IND,M,JAMMU & KASHMIR,1711,226597,215417,804983,28.15
0.63,MOHD. AKBAR,ANANTNAG,7,AIIC(S),M,JAMMU & KASHMIR,1365,226597,215417,804983,28.15
0.55,MOHD. YUSSAF GANIE,ANANTNAG,8,NPAP,M,JAMMU & KASHMIR,1194,226597,215417,804983,28.15
0.35,GH. MOHD. LONE,ANANTNAG,9,IND,M,JAMMU & KASHMIR,761,226597,215417,804983,28.15
0.29,BASHIR AHMED AHANGER,ANANTNAG,10,IND,M,JAMMU & KASHMIR,635,226597,215417,804983,28.15
0.28,RAKESH PARDESI,ANANTNAG,11,IND,M,JAMMU & KASHMIR,607,226597,215417,804983,28.15
0.19,ALTAF AHMED,ANANTNAG,12,IND,M,JAMMU & KASHMIR,413,226597,215417,804983,28.15
0.18,ABDUL RASHID LONE,ANANTNAG,13,IND,M,JAMMU & KASHMIR,377,226597,215417,804983,28.15
59.94,SYED HUSSAIN,LADAKH,1,JKN,M,JAMMU & KASHMIR,62432,105265,104149,143492,73.36
30.61,PHUNTSOG NAMGYAL,LADAKH,2,INC,M,JAMMU & KASHMIR,31875,105265,104149,143492,73.36
8.41,SPALZES ANGMO,LADAKH,3,BJP,F,JAMMU & KASHMIR,8759,105265,104149,143492,73.36
1.04,MOHAMMED YAQOOB BEIJEL (LADAKHI),LADAKH,4,BSP,M,JAMMU & KASHMIR,1083,105265,104149,143492,73.36
48.67,PROF. CHAMAN LAL GUPTA,UDHAMPUR,1,BJP,M,JAMMU & KASHMIR,250813,522899,515308,1016243,51.45
32.88,RAJINDER SINGH CHIB,UDHAMPUR,2,JKN,M,JAMMU & KASHMIR,169449,522899,515308,1016243,51.45
7.13,THAKUR RANDHIR SINGH,UDHAMPUR,3,INC,M,JAMMU & KASHMIR,36731,522899,515308,1016243,51.45
5.55,KHALIL ALLAHA,UDHAMPUR,4,BSP,M,JAMMU & KASHMIR,28617,522899,515308,1016243,51.45
2.67,PROF BHIM SINGH,UDHAMPUR,5,NPAP,M,JAMMU & KASHMIR,13734,522899,515308,1016243,51.45
1.26,DOONI CHAND THAKUR,UDHAMPUR,6,BKKGP,M,JAMMU & KASHMIR,6512,522899,515308,1016243,51.45
0.7,JAGDISH RAJ SHASTRY,UDHAMPUR,7,SP,M,JAMMU & KASHMIR,3587,522899,515308,1016243,51.45
0.24,SHASHI KUMAR,UDHAMPUR,8,ABJS,M,JAMMU & KASHMIR,1256,522899,515308,1016243,51.45
0.18,DEV RAJ,UDHAMPUR,9,IND,M,JAMMU & KASHMIR,928,522899,515308,1016243,51.45
0.16,MEHBOOB ALI KHAN,UDHAMPUR,10,IND,M,JAMMU & KASHMIR,816,522899,515308,1016243,51.45
0.15,ASHWANI KUMAR,UDHAMPUR,11,IND,M,JAMMU & KASHMIR,776,522899,515308,1016243,51.45
0.14,GHULAM ALI,UDHAMPUR,12,IND,M,JAMMU & KASHMIR,723,522899,515308,1016243,51.45
0.1,KOSHAL KUMAR SHARMA,UDHAMPUR,13,IND,M,JAMMU & KASHMIR,493,522899,515308,1016243,51.45
0.09,SUDARSHAN KUMAR,UDHAMPUR,14,LS,M,JAMMU & KASHMIR,483,522899,515308,1016243,51.45
0.08,RAJESH MANCHANDA,UDHAMPUR,15,RJD,M,JAMMU & KASHMIR,390,522899,515308,1016243,51.45
43.26,VAID VISHNO DUTT,JAMMU,1,BJP,M,JAMMU & KASHMIR,336472,789529,777857,1442853,54.72
26.81,JANAK RAJ GUPTA,JAMMU,2,JKN,M,JAMMU & KASHMIR,208571,789529,777857,1442853,54.72
18.11,MANGAT RAM SHARMA,JAMMU,3,INC,M,JAMMU & KASHMIR,140832,789529,777857,1442853,54.72
9.52,GIRDHARI LAL,JAMMU,4,BSP,M,JAMMU & KASHMIR,74030,789529,777857,1442853,54.72
0.47,SATISH POONCHI,JAMMU,5,LS,M,JAMMU & KASHMIR,3647,789529,777857,1442853,54.72
0.35,SOM NATH,JAMMU,6,RPI,M,JAMMU & KASHMIR,2698,789529,777857,1442853,54.72
0.28,RAJINDER KUMAR,JAMMU,7,IND,M,JAMMU & KASHMIR,2199,789529,777857,1442853,54.72
0.22,ANAM HAFIZ CHOUDHARY,JAMMU,8,IND,M,JAMMU & KASHMIR,1686,789529,777857,1442853,54.72
0.15,SURJIT SINGH,JAMMU,9,IND,M,JAMMU & KASHMIR,1151,789529,777857,1442853,54.72
0.13,SUNIL GUPTA,JAMMU,10,IND,M,JAMMU & KASHMIR,1031,789529,777857,1442853,54.72
0.13,SOM NATH,JAMMU,11,IND,M,JAMMU & KASHMIR,981,789529,777857,1442853,54.72
0.1,HARDEV SINGH,JAMMU,12,SP,M,JAMMU & KASHMIR,766,789529,777857,1442853,54.72
0.1,SUNDER SINGH,JAMMU,13,IND,M,JAMMU & KASHMIR,766,789529,777857,1442853,54.72
0.1,VIDHI SHARAN SINGH,JAMMU,14,IND,M,JAMMU & KASHMIR,759,789529,777857,1442853,54.72
0.09,PREM NATH,JAMMU,15,IND,M,JAMMU & KASHMIR,698,789529,777857,1442853,54.72
0.09,SUBASH CHANDER,JAMMU,16,IND,M,JAMMU & KASHMIR,685,789529,777857,1442853,54.72
0.08,VIJAY KUMAR,JAMMU,17,RJD,M,JAMMU & KASHMIR,584,789529,777857,1442853,54.72
0.04,GHULAM ALI,JAMMU,18,IND,M,JAMMU & KASHMIR,301,789529,777857,1442853,54.72
53.25,RAMCHANDRA VEERAPPA,BIDAR (SC),1,BJP,M,KARNATAKA,317504,610065,596294,1188479,51.33
22.28,BABU HONNA NAIK,BIDAR (SC),2,JD,M,KARNATAKA,132871,610065,596294,1188479,51.33
16.96,GUNDAPPA KORWAR,BIDAR (SC),3,INC,M,KARNATAKA,101150,610065,596294,1188479,51.33
5.25,SURYAWANSHI VAIJANATH RAO,BIDAR (SC),4,BSP,M,KARNATAKA,31288,610065,596294,1188479,51.33
1.18,SHARANBASAPPA VITTAPPA SIRSIKAR,BIDAR (SC),5,JP,M,KARNATAKA,7024,610065,596294,1188479,51.33
0.49,DR.SHANKER RAO SONALAWADI,BIDAR (SC),6,IND,M,KARNATAKA,2913,610065,596294,1188479,51.33
0.49,YESHWANTH RAMCHANDRA,BIDAR (SC),7,SAP,M,KARNATAKA,2896,610065,596294,1188479,51.33
0.11,MALLAPPA J. MADAR,BIDAR (SC),8,IND,M,KARNATAKA,648,610065,596294,1188479,51.33
44.72,BASWARAJ PATIL SEDAM,GULBARGA,1,BJP,M,KARNATAKA,328982,751734,735708,1274111,59.0
26.8,QAMARUL ISLAM,GULBARGA,2,JD,M,KARNATAKA,197184,751734,735708,1274111,59.0
19.15,DR.B.G.JAWALI,GULBARGA,3,INC,M,KARNATAKA,140913,751734,735708,1274111,59.0
7.56,VITHAL HEROOR,GULBARGA,4,BSP,M,KARNATAKA,55583,751734,735708,1274111,59.0
1.04,S.K.KANTA,GULBARGA,5,SAP,M,KARNATAKA,7671,751734,735708,1274111,59.0
0.41,MAHAMED MASAQ ALI,GULBARGA,6,BMSM,M,KARNATAKA,3030,751734,735708,1274111,59.0
0.2,KHALID KAREEM KHAN,GULBARGA,7,RJD,M,KARNATAKA,1456,751734,735708,1274111,59.0
0.12,ABDUL HAMID DABAR,GULBARGA,8,MUL,M,KARNATAKA,889,751734,735708,1274111,59.0
44.89,A.VENKATESH NAIK,RAICHUR,1,INC,M,KARNATAKA,264187,607194,588461,1199449,50.62
31.59,RAJA RANGAPPA NAIK,RAICHUR,2,JD,M,KARNATAKA,185909,607194,588461,1199449,50.62
20.05,ABDUL SAMAD SIDDIQUI,RAICHUR,3,LS,M,KARNATAKA,117999,607194,588461,1199449,50.62
1.59,KARIYAPPA PATIL ADVOCATE,RAICHUR,4,KTVP,M,KARNATAKA,9359,607194,588461,1199449,50.62
1.33,N.BHANURAJA ADVOCATE,RAICHUR,5,IND,M,KARNATAKA,7812,607194,588461,1199449,50.62
0.31,SHANTAPPA JUMMAPPA SIDDAPUR,RAICHUR,6,IND,M,KARNATAKA,1832,607194,588461,1199449,50.62
0.23,LAXMI DEVI V.H.MASTER,RAICHUR,7,CPI(ML)(L),F,KARNATAKA,1363,607194,588461,1199449,50.62
40.94,H.G.RAMULU,KOPPAL,1,INC,M,KARNATAKA,289681,726342,707559,1212089,59.92
29.19,BASAVARAJ RAYAREDDY,KOPPAL,2,JD,M,KARNATAKA,206559,726342,707559,1212089,59.92
24.8,AGADI VIRUPAKSHAPPA SANGANNA,KOPPAL,3,LS,M,KARNATAKA,175473,726342,707559,1212089,59.92
4.5,Y.N.GOUDAR,KOPPAL,4,KTVP,M,KARNATAKA,31873,726342,707559,1212089,59.92
0.44,DHAN RAJ JAIN MOHANLAL,KOPPAL,5,IND,M,KARNATAKA,3107,726342,707559,1212089,59.92
0.12,SRIPURI HOTTEPAKSHA BALAYOGI,KOPPAL,6,IND,M,KARNATAKA,866,726342,707559,1212089,59.92
39.76,K.C.KONDAIAH,BELLARY,1,INC,M,KARNATAKA,284909,738610,716576,1179711,62.61
30.86,N.THIPPANNA,BELLARY,2,LS,M,KARNATAKA,221171,738610,716576,1179711,62.61
26.1,Y.NETTAKALLAPPA,BELLARY,3,JD,M,KARNATAKA,186992,738610,716576,1179711,62.61
1.47,SUDHAKAR HIREMAT,BELLARY,4,KTVP,M,KARNATAKA,10498,738610,716576,1179711,62.61
1.28,P.NARAYANA MURTHY,BELLARY,5,IND,M,KARNATAKA,9201,738610,716576,1179711,62.61
0.26,R.MANJUNATH,BELLARY,6,IND,M,KARNATAKA,1888,738610,716576,1179711,62.61
0.15,K. SUBHAN SAB,BELLARY,7,IND,M,KARNATAKA,1055,738610,716576,1179711,62.61
0.12,P.PRAKASH REDDY,BELLARY,8,IND,M,KARNATAKA,862,738610,716576,1179711,62.61
42.21,SHAMANUR SHIVA SHANKARAPPA,DAVANGERE,1,INC,M,KARNATAKA,343704,828009,814241,1181787,70.06
40.82,G.MALLIKARJUNAPPA,DAVANGERE,2,BJP,M,KARNATAKA,332372,828009,814241,1181787,70.06
12.2,S.H. PATEL,DAVANGERE,3,JD,M,KARNATAKA,99334,828009,814241,1181787,70.06
4.02,NINGAPPA S.,DAVANGERE,4,KTVP,M,KARNATAKA,32731,828009,814241,1181787,70.06
0.29,YOGISHRAO SHINDHE,DAVANGERE,5,IND,M,KARNATAKA,2363,828009,814241,1181787,70.06
0.2,SRINIVASA,DAVANGERE,6,IND,M,KARNATAKA,1640,828009,814241,1181787,70.06
0.15,BHOPALA NAIK,DAVANGERE,7,IND,M,KARNATAKA,1254,828009,814241,1181787,70.06
0.1,S.SHARANAPPA,DAVANGERE,8,IND,M,KARNATAKA,843,828009,814241,1181787,70.06
42.88,C.P.MUDALA GIRIYAPPA,CHITRADURGA,1,INC,M,KARNATAKA,321930,763214,750754,1152852,66.2
35.11,P.KODANDARAMAIAH,CHITRADURGA,2,LS,M,KARNATAKA,263609,763214,750754,1152852,66.2
20.43,THIPPESWAMY,CHITRADURGA,3,JD,M,KARNATAKA,153367,763214,750754,1152852,66.2
1.45,D.BORAPPA,CHITRADURGA,4,KTVP,M,KARNATAKA,10895,763214,750754,1152852,66.2
0.07,S.C.ASWATHA NARAYANA,CHITRADURGA,5,IND,M,KARNATAKA,552,763214,750754,1152852,66.2
0.05,S.HARIDAS,CHITRADURGA,6,IND,M,KARNATAKA,401,763214,750754,1152852,66.2
45.5,S.MALLIKARJUNAIAH,TUMKUR,1,BJP,M,KARNATAKA,327312,728992,719371,1080851,67.45
35.6,R.NARAYANA,TUMKUR,2,INC,M,KARNATAKA,256125,728992,719371,1080851,67.45
18.44,BHASKARAPPA C.N.,TUMKUR,3,JD,M,KARNATAKA,132663,728992,719371,1080851,67.45
0.45,ABDUL SATTAR,TUMKUR,4,KTVP,M,KARNATAKA,3271,728992,719371,1080851,67.45
44.41,R.L.JALAPPA,CHIKBALLAPUR,1,INC,M,KARNATAKA,360761,825229,812329,1144669,72.09
28.77,C.BYRE GOWDA,CHIKBALLAPUR,2,JD,M,KARNATAKA,233706,825229,812329,1144669,72.09
25.16,JAYANTHI,CHIKBALLAPUR,3,LS,F,KARNATAKA,204359,825229,812329,1144669,72.09
0.74,N.SHIVANNA,CHIKBALLAPUR,4,BSP,M,KARNATAKA,6037,825229,812329,1144669,72.09
0.38,S.R.KRISHNAMARAJU,CHIKBALLAPUR,5,AJBP,M,KARNATAKA,3104,825229,812329,1144669,72.09
0.24,KATAMMA,CHIKBALLAPUR,6,IND,F,KARNATAKA,1953,825229,812329,1144669,72.09
0.21,P.N.PENCHALAIAH,CHIKBALLAPUR,7,RJDP,M,KARNATAKA,1708,825229,812329,1144669,72.09
0.09,N.SRINIVAS,CHIKBALLAPUR,8,IND,M,KARNATAKA,701,825229,812329,1144669,72.09
39.62,K.H.MUNIYAPPA,KOLAR (SC),1,INC,M,KARNATAKA,304261,780806,767937,1080364,72.27
29.47,BALAJI CHANNAIAH,KOLAR (SC),2,JD,M,KARNATAKA,226289,780806,767937,1080364,72.27
29.35,V.HANUMAPPA,KOLAR (SC),3,BJP,M,KARNATAKA,225368,780806,767937,1080364,72.27
1.06,NARAYANASWAMY,KOLAR (SC),4,CPM,M,KARNATAKA,8127,780806,767937,1080364,72.27
0.21,S.B.MUNIVENKATAPPA,KOLAR (SC),5,IND,M,KARNATAKA,1637,780806,767937,1080364,72.27
0.16,ALEXANDER @ C. RANGANATHAN,KOLAR (SC),6,IND,M,KARNATAKA,1257,780806,767937,1080364,72.27
0.13,S.P.GOVINDA RAJU,KOLAR (SC),7,IND,M,KARNATAKA,998,780806,767937,1080364,72.27
39.0,M.SRINIVAS,KANAKAPURA,1,BJP,M,KARNATAKA,470387,1228049,1206041,1921886,63.9
37.64,DR.D.PREMACHANDRA SAGAR,KANAKAPURA,2,INC,M,KARNATAKA,453946,1228049,1206041,1921886,63.9
21.63,H.D.KUMARASWAMY,KANAKAPURA,3,JD,M,KARNATAKA,260859,1228049,1206041,1921886,63.9
1.3,MUNIYAPPA,KANAKAPURA,4,BSP,M,KARNATAKA,15732,1228049,1206041,1921886,63.9
0.27,RAM AVATHAR AGARVAL,KANAKAPURA,5,IND,M,KARNATAKA,3255,1228049,1206041,1921886,63.9
0.12,G.SRINIVAS,KANAKAPURA,6,IND,M,KARNATAKA,1397,1228049,1206041,1921886,63.9
0.04,H.G.SRINIVAS,KANAKAPURA,7,IND,M,KARNATAKA,465,1228049,1206041,1921886,63.9
42.11,C.K.JAFFER SHARIEF,BANGALORE NORTH,1,INC,M,KARNATAKA,399582,961717,948847,1664305,57.78
34.48,DR. JEEVARAJ ALVA,BANGALORE NORTH,2,LS,M,KARNATAKA,327135,961717,948847,1664305,57.78
21.75,C. NARAYANA SWAMY,BANGALORE NORTH,3,JD,M,KARNATAKA,206396,961717,948847,1664305,57.78
0.52,R. SARAVANAN,BANGALORE NORTH,4,JP,M,KARNATAKA,4959,961717,948847,1664305,57.78
0.29,J.KRISHNAPPA,BANGALORE NORTH,5,BSP,M,KARNATAKA,2784,961717,948847,1664305,57.78
0.13,MUNISWAMAPPA,BANGALORE NORTH,6,IND,M,KARNATAKA,1258,961717,948847,1664305,57.78
0.13,MEER LAYAQ HUSSAIN,BANGALORE NORTH,7,IND,M,KARNATAKA,1247,961717,948847,1664305,57.78
0.13,MUHAMMED YASIN,BANGALORE NORTH,8,IND,M,KARNATAKA,1216,961717,948847,1664305,57.78
0.12,A.S. RAJAN,BANGALORE NORTH,9,IND,M,KARNATAKA,1140,961717,948847,1664305,57.78
0.1,ABDUL MOULANA SHARIFF,BANGALORE NORTH,10,IND,M,KARNATAKA,950,961717,948847,1664305,57.78
0.05,S.M. RAJU,BANGALORE NORTH,11,IND,M,KARNATAKA,471,961717,948847,1664305,57.78
0.04,ASIF ALI SHAH,BANGALORE NORTH,12,IND,M,KARNATAKA,408,961717,948847,1664305,57.78
0.04,B.N. SRINIVAS,BANGALORE NORTH,13,IND,M,KARNATAKA,378,961717,948847,1664305,57.78
0.04,NOOR ALI AFJAL,BANGALORE NORTH,14,IND,M,KARNATAKA,340,961717,948847,1664305,57.78
0.03,BABU ABEL,BANGALORE NORTH,15,IND,M,KARNATAKA,308,961717,948847,1664305,57.78
0.03,SIVA CHANNABASAPPA,BANGALORE NORTH,16,IND,M,KARNATAKA,275,961717,948847,1664305,57.78
53.83,ANANTH KUMAR,BANGALORE SOUTH,1,BJP,M,KARNATAKA,429648,810135,798135,1398070,57.95
31.27,D.P.SHARMA,BANGALORE SOUTH,2,INC,M,KARNATAKA,249601,810135,798135,1398070,57.95
13.82,V.SOMANNA,BANGALORE SOUTH,3,JD,M,KARNATAKA,110323,810135,798135,1398070,57.95
0.34,B.S.RAJPUT,BANGALORE SOUTH,4,SAP,M,KARNATAKA,2688,810135,798135,1398070,57.95
0.21,GUINNESS HOTTE PAKSHA RANGASWAMY,BANGALORE SOUTH,5,IND,M,KARNATAKA,1649,810135,798135,1398070,57.95
0.13,DR.B.R.MANJUNATH,BANGALORE SOUTH,6,IND,M,KARNATAKA,1032,810135,798135,1398070,57.95
0.11,FRANCIS,BANGALORE SOUTH,7,IND,M,KARNATAKA,915,810135,798135,1398070,57.95
0.09,ABBAS ALI BOHRA,BANGALORE SOUTH,8,KTVP,M,KARNATAKA,704,810135,798135,1398070,57.95
0.07,S.V.RAMANNA,BANGALORE SOUTH,9,RJD,M,KARNATAKA,592,810135,798135,1398070,57.95
0.07,SHEKHAR,BANGALORE SOUTH,10,IND,M,KARNATAKA,562,810135,798135,1398070,57.95
0.05,L.NAGARAJ,BANGALORE SOUTH,11,IND,M,KARNATAKA,421,810135,798135,1398070,57.95
54.97,AMBAREESH,MANDYA,1,JD,M,KARNATAKA,431439,794821,784814,1067217,74.48
31.97,G.MADE GOWDA,MANDYA,2,INC,M,KARNATAKA,250916,794821,784814,1067217,74.48
