TERRITORY,CONSTITUENCY,CANDIDATE,SEX,AGE,CATEGORY,PARTY,PARTY SYMBOL,GENERAL VOTES SECURED,POSTAL VOTES SECURED,TOTAL VOTES SECURED,% OF TOTAL VOTES,% OF TOTAL POLLED,TOTAL ELECTORS
Haryana,Hisar,RAJ SINGH,M,39,GEN,IND,Brief Case,600,0,600,0.0395359533370321,0.0518670854069362,1517606
Haryana,Hisar,DR. RAJESH MAHENDIA,M,39,SC,IND,Auto- Rickshaw,1723,0,1723,0.113534079332844,0.148944980260252,1517606
Haryana,Hisar,RAM PHAL,M,34,GEN,IND,Cake,463,0,463,0.0305085773250765,0.0400241009056858,1517606
Haryana,Hisar,VIKAS,M,38,GEN,IND,Basket containing Fruits,684,0,684,0.0450709868042166,0.0591284773639073,1517606
Haryana,Hisar,VIJAY KUMAR SHARMA,M,43,GEN,IND,Candles,1788,0,1788,0.117817140944356,0.15456391451267,1517606
Haryana,Hisar,VISHNU KUMAR,M,29,GEN,IND,Carrom Board,1048,0,1048,0.0690561318286828,0.0905945091774485,1517606
Haryana,Hisar,SHIV KUMAR,M,44,GEN,IND,CARPET,446,1,447,0.0294542852360889,0.0386409786281675,1517606
Haryana,Hisar,SHRAVAN KUMAR ASIJA,M,55,GEN,IND,Carrot,371,0,371,0.0244463978133982,0.0320711478099555,1517606
Haryana,Hisar,SATBIR,M,53,GEN,IND,Cauliflower,363,0,363,0.0239192517689044,0.0313795866711964,1517606
Haryana,Hisar,SITA RAM,M,34,GEN,IND,CHESS BOARD,127,1,128,0.00843433671190019,0.0110649782201464,1517606
Haryana,Hisar,SUNDER,M,44,GEN,IND,BUCKET,134,0,134,0.00882969624527051,0.0115836490742157,1517606
Haryana,Hisar,SUSHIL KAUSHIK,M,39,GEN,IND,Chappals,700,0,700,0.0461252788932042,0.0605115996414256,1517606
Haryana,Hisar,SUSHIL NIDHI,M,41,GEN,IND,CUTTING PLIERS,273,0,273,0.0179888587683496,0.023599523860156,1517606
Haryana,Hisar,HANSRAJ,M,42,SC,IND,Electric Pole,245,0,245,0.0161438476126215,0.0211790598744989,1517606
Haryana,Hisar,None of the Above,,,,NOTA,NOTA,1643,2,1645,0.10839440539903,0.14220225915735,1517606
Haryana,Karnal,ARVIND KUMAR SHARMA,M,51,GEN,INC,Hand,234657,13,234670,13.9326173573802,19.6590927178338,1684321
Haryana,Karnal,ASHWINI KUMAR,M,57,GEN,BJP,Lotus,594704,113,594817,35.3149429354618,49.8298144336461,1684321
Haryana,Karnal,JASWINDER SINGH SANDHU,M,58,GEN,INLD,Spectacles,187893,9,187902,11.1559494894382,15.7411805508433,1684321
Haryana,Karnal,MAM CHAND,M,70,GEN,CPI,Ears of Corn And Sickle,10945,0,10945,0.649816751082484,0.916899347154261,1684321
Haryana,Karnal,MARATHA VIRENDER VERMA,M,59,GEN,BSP,Elephant,102624,4,102628,6.09313782824058,8.59749165826839,1684321
Haryana,Karnal,ASHISH,M,30,GEN,AIFB,Lion,1314,0,1314,0.078013632793274,0.110078185670233,1684321
Haryana,Karnal,KHATAB SINGH MOR,M,38,GEN,BSCP,FLUTE,885,0,885,0.0525434284794882,0.0741394172893121,1684321
Haryana,Karnal,DULI CHAND,M,66,GEN,LPR,Gas Cylinder,1144,0,1144,0.0679205448367621,0.0958367156824554,1684321
Haryana,Karnal,DEVENDER JAGLAN,M,29,GEN,RPI(A),Sewing Machine,759,0,759,0.0450626691705441,0.0635839748277829,1684321
Haryana,Karnal,DAVINDER SHARMA,M,50,GEN,RAKP,Scissors,806,0,806,0.0478531111349915,0.0675213224126391,1684321
Haryana,Karnal,PARAMJIT SINGH,M,36,GEN,AAAP,Broom,32057,3,32060,1.90343764638688,2.68577369298909,1684321
Haryana,Karnal,PALE RAM KASHYAP,M,47,GEN,RJP(E),Glass Tumbler,2654,0,2654,0.157570914332838,0.222334478515067,1684321
Haryana,Karnal,PURAN SINGH PANWAR,M,67,GEN,RVNP,Ceiling Fan,865,0,865,0.0513560063669574,0.0724639502319265,1684321
Haryana,Karnal,ARVIND TIWARI,M,45,GEN,IND,Air Conditioner,1260,0,1260,0.0748075930894408,0.105554424615292,1684321
Haryana,Karnal,KISMAT SHARMA,M,39,GEN,IND,Bat,1757,0,1757,0.104315032585831,0.147189780991324,1684321
Haryana,Karnal,JAGDISH,M,65,GEN,IND,Iron,3442,0,3442,0.204355345566552,0.288347880576059,1684321
Haryana,Karnal,JAGBIR SINGH RANA,M,55,GEN,IND,Pot,2775,0,2775,0.164754818113649,0.23247105421225,1684321
Haryana,Karnal,MAHMOOD HASSAN,M,54,GEN,IND,Kettle,2723,0,2723,0.161667520621069,0.228114839863047,1684321
Haryana,Karnal,MAHINDER PAL,M,36,GEN,IND,Almirah,1276,0,1276,0.0757575307794654,0.1068947982612,1684321
Haryana,Karnal,RAJESH KUMAR,M,34,GEN,IND,Candles,1937,0,1937,0.115001831598609,0.162268984507794,1684321
Haryana,Karnal,RAMPHAL SHARMA,M,57,GEN,IND,Table,940,0,940,0.0558088392889479,0.0787469516971225,1684321
Haryana,Karnal,SHASHI SAINI,F,52,GEN,IND,Ring,1544,0,1544,0.0916689870873782,0.129346056830167,1684321
Haryana,Karnal,SAVITRI,F,42,SC,IND,Coconut,1468,0,1468,0.0871567830597612,0.122979282012102,1684321
Haryana,Karnal,None of the Above,,,,NOTA,NOTA,2929,0,2929,0.173897968380137,0.245372150554119,1684321
Haryana,Sonipat,JAGBIR SINGH MALIK,M,64,GEN,INC,Hand,269727,62,269789,19.0369372566923,27.3475726265789,1417188
Haryana,Sonipat,PADAM SINGH,M,50,GEN,INLD,Spectacles,264284,120,264404,18.6569591733483,26.8017139051554,1417188
Haryana,Sonipat,RAMESH CHANDER,M,54,GEN,BJP,Lotus,346979,224,347203,24.4994485554835,35.1947605672065,1417188
Haryana,Sonipat,SUMAN SINGH,M,65,GEN,BSP,Elephant,24102,1,24103,1.70076355484491,2.44323728179589,1417188
Haryana,Sonipat,ANIL KUMAR,M,27,GEN,RBHP,Kite,468,0,468,0.0330231649034319,0.0474395323354137,1417188
Haryana,Sonipat,ANUP SING DAHIYA,M,66,GEN,RJAVP,Electric Pole,259,0,259,0.0182756404059591,0.0262539292198123,1417188
Haryana,Sonipat,ASHOK KUMAR VASHISHTH,M,37,GEN,RPI(A),Sewing Machine,492,0,492,0.0347166605395054,0.0498723288654349,1417188
Haryana,Sonipat,GULAB SINGH,M,42,GEN,PHRC,Gas Cylinder,916,0,916,0.0646350834434694,0.0928517342291431,1417188
Haryana,Sonipat,JAI SINGH,M,62,GEN,AAAP,Broom,48565,32,48597,3.42911697609419,4.92610887372671,1417188
Haryana,Sonipat,DALBIR SINGH CHAHAL,M,28,GEN,RVNP,Ceiling Fan,671,0,671,0.0473473154918864,0.0680169363185098,1417188
Haryana,Sonipat,HARI PARKASH COMRADE,M,60,GEN,SUCI,Glass Tumbler,1757,0,1757,0.123977993024209,0.17810097930197,1417188
Haryana,Sonipat,JAGBIR,M,29,SC,IND,Bat,357,0,357,0.0251907475865923,0.0361878483840656,1417188
Haryana,Sonipat,JASWANT,M,52,GEN,IND,Battery Torch,656,0,656,0.0462888807193405,0.0664964384872466,1417188
Haryana,Sonipat,PADAM SINGH,M,64,GEN,IND,Scissors,1375,0,1375,0.0970231874833738,0.139378967865799,1417188
Haryana,Sonipat,BIJENDER KUMAR,M,36,SC,IND,Almirah,965,0,965,0.0680926370337859,0.0978186938112697,1417188
Haryana,Sonipat,BHUPESHWAR DAYAL,M,37,GEN,IND,Batsman,2524,1,2525,0.178169853378559,0.255950468262649,1417188
Haryana,Sonipat,MANOJ KUMAR,M,37,GEN,IND,BUCKET,2417,0,2417,0.170549123016229,0.245002883877553,1417188
Haryana,Sonipat,RAMESH,M,53,GEN,IND,Cauliflower,4405,0,4405,0.310827011537645,0.446519529780977,1417188
Haryana,Sonipat,SANJAY,M,40,GEN,IND,Chappals,3950,0,3950,0.278721156770419,0.400397762232658,1417188
Haryana,Sonipat,SANT DHARAMVIR CHOTIWALA,M,42,GEN,IND,Auto- Rickshaw,943,0,943,0.066540266034052,0.095588630325417,1417188
Haryana,Sonipat,SATYA NARAYAN,M,47,GEN,IND,HOCKEY & BALL,550,0,550,0.0388092749933495,0.0557515871463195,1417188
Haryana,Sonipat,SITENDER SINGH,M,36,GEN,IND,Television,899,0,899,0.063435524034584,0.0911285033537114,1417188
Haryana,Sonipat,SUKHBIR SINGH,M,58,GEN,IND,Cup & Saucer,5534,0,5534,0.390491868751266,0.560962333214059,1417188
Haryana,Sonipat,None of the Above,,,,NOTA,NOTA,2401,2,2403,0.169561250561852,0.243583752568374,1417188
Haryana,Rohtak,OM PARKASH DHANKAR,M,52,GEN,BJP,Lotus,318984,452,319436,20.3785881794543,30.5469331237174,1567508
Haryana,Rohtak,DEEPENDER SINGH HOODA,M,36,GEN,INC,Hand,489900,163,490063,31.2638276806243,46.8636023723322,1567508
Haryana,Rohtak,MANOJ KUMAR,M,41,GEN,BSP,Elephant,18682,8,18690,1.19233841230794,1.78728189710076,1567508
Haryana,Rohtak,SHAMSHER SINGH KHARKARA,M,56,GEN,INLD,Spectacles,151085,35,151120,9.64078014274887,14.4512595125664,1567508
Haryana,Rohtak,ANIL,M,30,GEN,RBHP,Kite,828,1,829,0.0528864924453336,0.0792753714658389,1567508
Haryana,Rohtak,JAI KARAN MANDAUTHI,M,68,GEN,SUCI,Glass Tumbler,2497,0,2497,0.159297432612784,0.238782391496019,1567508
Haryana,Rohtak,NAVEEN JAIHIND,M,33,GEN,AAAP,Broom,46739,20,46759,2.98301507871092,4.47145608488681,1567508
Haryana,Rohtak,RAVINDER KUMAR,M,37,SC,IBSPK,Lady Purse,418,0,418,0.026666530569541,0.0399723827173953,1567508
Haryana,Rohtak,SUNIL KUMAR,M,46,GEN,AITC,Flowers and Grass,947,0,947,0.0604143647113763,0.0905594412281658,1567508
Haryana,Rohtak,KARAN SINGH,M,60,GEN,IND,Balloon,394,0,394,0.0251354379052611,0.0376773176809898,1567508
Haryana,Rohtak,JAI SINGH,M,59,GEN,IND,Sewing Machine,614,0,614,0.0391704539944932,0.0587154138480399,1567508
Haryana,Rohtak,VISHNU DUTT,M,39,SC,IND,Ceiling Fan,3151,0,3151,0.20101970771441,0.301322913738068,1567508
Haryana,Rohtak,SAJJAN SINGH,M,66,GEN,IND,Candles,2032,0,2032,0.129632512242362,0.194315506415663,1567508
Haryana,Rohtak,SATPAL,M,44,GEN,IND,Electric Pole,2449,0,2449,0.156235247284224,0.234192261423208,1567508
Haryana,Rohtak,None of the Above,,,,NOTA,NOTA,4931,1,4932,0.314639542509512,0.471635864981324,1567508
Haryana,Bhiwani-Mahendragarh,DHARAMBIR S/O BHALE RAM,M,59,GEN,BJP,Lotus,404065,477,404542,27.4468217912603,39.2242453389079,1473912
Haryana,Bhiwani-Mahendragarh,BAHADUR SINGH,M,57,GEN,INLD,Spectacles,275062,86,275148,18.6678716232719,26.6782501112612,1473912
Haryana,Bhiwani-Mahendragarh,VED PAL TANWAR,M,44,GEN,BSP,Elephant,27823,11,27834,1.88844381482748,2.69877452715209,1473912
Haryana,Bhiwani-Mahendragarh,MASTER SHER SINGH,M,43,GEN,CPM,"Hammer, Sickle and Star",3439,2,3441,0.233460342272809,0.333638109791275,1473912
Haryana,Bhiwani-Mahendragarh,SHRUTI CHOUDHRY,F,38,GEN,INC,Hand,268007,108,268115,18.1907060937152,25.996332986541,1473912
Haryana,Bhiwani-Mahendragarh,OMBIR,M,44,SC,LPR,Gas Cylinder,1617,0,1617,0.10970804227118,0.156783732499998,1473912
Haryana,Bhiwani-Mahendragarh,NARESH KUMAR,M,29,GEN,SP,Bicycle,1493,0,1493,0.101295056964052,0.144760737552564,1473912
Haryana,Bhiwani-Mahendragarh,RAJIV,M,34,SC,BMUP,Cot,603,0,603,0.0409115333886962,0.0584666609137282,1473912
Haryana,Bhiwani-Mahendragarh,LALIT AGGARWAL,M,39,GEN,AAAP,Broom,22172,28,22200,1.50619575659877,2.15250393413726,1473912
Haryana,Bhiwani-Mahendragarh,LAL CHAND,M,54,GEN,RBC,Auto- Rickshaw,6265,0,6265,0.425059297977084,0.607452123755402,1473912
Haryana,Bhiwani-Mahendragarh,SAMSER,M,43,SC,NLP,Table,391,0,391,0.026528042379735,0.0379112179390841,1473912
Haryana,Bhiwani-Mahendragarh,CHITTER SINGH BALI,M,40,SC,IND,Candles,1060,0,1060,0.0719174550448059,0.10277721487322,1473912
Haryana,Bhiwani-Mahendragarh,DHARAMBIR S/O BANWARI,M,54,GEN,IND,Coconut,708,0,708,0.0480354322374741,0.0686474227643774,1473912
Haryana,Bhiwani-Mahendragarh,DHARM BIR S/O HARI SINGH,M,53,GEN,IND,Cake,995,0,995,0.0675074224241339,0.0964748384894852,1473912
Haryana,Bhiwani-Mahendragarh,DHARAMBIR SINGH,M,44,GEN,IND,Cauliflower,2357,0,2357,0.159914567491139,0.228533863637906,1473912
Haryana,Bhiwani-Mahendragarh,NARENDER PICHOPA-KHURD,M,30,GEN,IND,Cup & Saucer,3151,0,3151,0.213784812119041,0.305519815156149,1473912
Haryana,Bhiwani-Mahendragarh,PURAN MAL SHARMA,M,78,GEN,IND,Ring,3195,0,3195,0.216770064969957,0.309786039169754,1473912
Haryana,Bhiwani-Mahendragarh,PARDEEP SINGH TANWAR,M,52,GEN,IND,Letter Box,1334,0,1334,0.0905074387073312,0.129344155321581,1473912
Haryana,Bhiwani-Mahendragarh,MAHAVIR SINGH,M,56,SC,IND,Electric Pole,393,0,393,0.0266637356911403,0.0381051372124298,1473912
Haryana,Bhiwani-Mahendragarh,RAKESH KUMAR,M,43,GEN,IND,Ceiling Fan,292,1,293,0.0198790701208756,0.0284091735451449,1473912
Haryana,Bhiwani-Mahendragarh,VEDPARKASH BHARTIYA,M,36,SC,IND,Balloon,1020,0,1020,0.0692035888167001,0.0988988294063065,1473912
Haryana,Bhiwani-Mahendragarh,SHER SINGH,M,61,GEN,IND,Bat,361,0,361,0.0244926427086556,0.0350024288388987,1473912
Haryana,Bhiwani-Mahendragarh,SATPAL S/O LOKRAM,M,37,GEN,IND,Almirah,296,1,297,0.0201504567436862,0.0287970120918363,1473912
Haryana,Bhiwani-Mahendragarh,SATPAL S/O SUBE,M,34,GEN,IND,Table Lamp,826,0,826,0.0560413376103865,0.0800886598917736,1473912
Haryana,Bhiwani-Mahendragarh,SUKHBIR SINGH,M,47,GEN,IND,BUCKET,275,0,275,0.018657830318228,0.0266639000850336,1473912
Haryana,Bhiwani-Mahendragarh,SUDHIR CHANDWAS,M,27,GEN,IND,Kite,523,0,523,0.0354838009324844,0.0507098899799003,1473912
Haryana,Bhiwani-Mahendragarh,None of the Above,,,,NOTA,NOTA,1994,0,1994,0.135286231471078,0.193337515525662,1473912
Haryana,Gurgaon,INDERJIT SINGH RAO,M,64,GEN,BJP,Lotus,644486,294,644780,34.9492060842124,48.8230390104244,1844906
Haryana,Gurgaon,ZAKIR HUSSAIN,M,52,GEN,INLD,Spectacles,370052,6,370058,20.0583661172981,28.0209624524949,1844906
Haryana,Gurgaon,DHARAMPAL,M,42,GEN,BSP,Elephant,65007,2,65009,3.52370256262379,4.92251146597085,1844906
Haryana,Gurgaon,RAO DHARAM PAL,M,71,GEN,INC,Hand,133697,16,133713,7.24768633198656,10.1248100362928,1844906
Haryana,Gurgaon,AKBAR KASMI,M,42,GEN,RUC,Balloon,1429,0,1429,0.0774565208200309,0.108204539138771,1844906
Haryana,Gurgaon,ASHOK BHARDWAJ,M,50,GEN,NAJC,Auto- Rickshaw,713,0,713,0.0386469554546411,0.0539886888774972,1844906
Haryana,Gurgaon,UMED SINGH,M,27,GEN,RMOP,BUCKET,923,0,923,0.0500296492070599,0.0698899857418371,1844906
Haryana,Gurgaon,YOGENDRA YADAV,M,50,GEN,AAAP,Broom,79442,14,79456,4.30677768948662,6.01644496977618,1844906
Haryana,Gurgaon,HEMANT KUMAR SAINI,M,41,GEN,BMUP,Cot,1153,0,1153,0.0624964090311376,0.0873056918313524,1844906
Haryana,Gurgaon,ABDUL LATIF,M,58,GEN,IND,Basket containing Fruits,699,0,699,0.0378881092044798,0.0529286024198745,1844906
Haryana,Gurgaon,AHSHAN ALI,M,43,GEN,IND,Cup & Saucer,455,0,455,0.0246625031302408,0.0344528098727366,1844906
Haryana,Gurgaon,USHA RANI VERMA,F,36,GEN,IND,Sewing Machine,489,0,489,0.026505415452061,0.0370273055555345,1844906
Haryana,Gurgaon,OMBIR SHARMA,M,37,GEN,IND,Batsman,566,0,566,0.0306790698279479,0.0428577810724592,1844906
Haryana,Gurgaon,KARAN SINGH JOURNALIST,M,39,GEN,IND,Kite,938,0,938,0.0508426987608041,0.0710257926607186,1844906
Haryana,Gurgaon,KUSHESHWAR BHAGAT,M,43,GEN,IND,Shuttle,7821,0,7821,0.423924037322227,0.592209727504776,1844906
Haryana,Gurgaon,FAUJI JAI KAWAR TYAGI DIXIT,M,59,GEN,IND,Ceiling Fan,3147,0,3147,0.170577796375534,0.238292291581323,1844906
Haryana,Gurgaon,MANOJ YADAV,M,33,GEN,IND,Glass Tumbler,3043,0,3043,0.164940652802907,0.230417363610412,1844906
Haryana,Gurgaon,MAHENDER JAT,M,41,GEN,IND,BELT,1021,0,1021,0.0553415729581887,0.0773105909451958,1844906
Haryana,Gurgaon,MUL CHAND,M,56,GEN,IND,Television,804,0,804,0.0435794560806892,0.0608792508520445,1844906
Haryana,Gurgaon,RAJEEV YADAV,M,38,GEN,IND,Bat,494,0,494,0.0267764319699757,0.0374059078618283,1844906
Haryana,Gurgaon,RAJESH,M,59,GEN,IND,Black Board,565,1,566,0.0306790698279479,0.0428577810724592,1844906
Haryana,Gurgaon,SURINDER KUMAR KHULLAR,M,61,GEN,IND,Bottle,685,0,685,0.0371292629543185,0.0518685159622518,1844906
Haryana,Gurgaon,None of the Above,,,,NOTA,NOTA,2658,0,2658,0.144072380923473,0.201264986025789,1844906
Haryana,Faridabad,AVTAR SINGH BHADANA,M,58,GEN,INC,Hand,185642,1,185643,10.6669861424506,16.4150452900793,1740352
Haryana,Faridabad,R K ANAND,M,71,GEN,INLD,Spectacles,132465,7,132472,7.61179784997394,11.713524774257,1740352
Haryana,Faridabad,KRISHAN PAL,M,57,GEN,BJP,Lotus,652472,44,652516,37.4933562252672,57.6971913430693,1740352
Haryana,Faridabad,PT. RAJENDER SHARMA,M,51,GEN,BSP,Elephant,66000,0,66000,3.79233844207289,5.83589464264872,1740352
Haryana,Faridabad,ADVOCATE KAMAL CHAND ARYA,M,66,SC,BMUP,Cot,967,0,967,0.0555635041437043,0.0855046987794138,1740352
Haryana,Faridabad,KUSUM KUMARI,F,28,GEN,AIPF,Camera,620,0,620,0.0356249974861393,0.0548220405824577,1740352
Haryana,Faridabad,KHUSH DIL SEHGAL (KAPOOR),M,51,GEN,ABHKP,Auto- Rickshaw,685,0,685,0.0393598762548474,0.0605695125790056,1740352
Haryana,Faridabad,KHEME THAKUR,M,34,GEN,SP,Bicycle,1940,0,1940,0.111471766327597,0.171539933435432,1740352
Haryana,Faridabad,CHAUDHARY DAYA CHAND,M,62,GEN,BSCP,FLUTE,711,0,711,0.0408538277623307,0.0628685013776248,1740352
Haryana,Faridabad,DEEPAK GAUR,M,35,GEN,AVIRP,Bat,479,0,479,0.0275231835417108,0.0423544474822536,1740352
Haryana,Faridabad,NIRMALA,F,45,SC,JD(U),Arrow,976,0,976,0.056080641203987,0.0863005025943204,1740352
Haryana,Faridabad,PURSHOTAM DAGAR,M,32,GEN,AAAP,Broom,67353,2,67355,3.87019629948212,5.95570732811522,1740352
Haryana,Faridabad,MOHD. MUKIM,M,25,GEN,NLP,Table,1735,0,1735,0.0996925332878253,0.153413290984781,1740352
Haryana,Faridabad,RAVINDER BHATI,M,33,GEN,ABHM,Coconut,1689,0,1689,0.0970493883130472,0.149345849264147,1740352
Haryana,Faridabad,SUKHVEER,M,40,GEN,RBCP,Battery Torch,1084,0,1084,0.062286285927379,0.0958501483732002,1740352
Haryana,Faridabad,HAMID KHAN,M,62,GEN,hkd,Cup & Saucer,2761,0,2761,0.158646158160049,0.244134925884138,1740352
Haryana,Faridabad,DR. KSHETRA PAL SINGH,M,55,SC,IND,Television,1942,0,1942,0.111586685674327,0.171716778727634,1740352
Haryana,Faridabad,AHERWAN DHARMENDER RAWAT,M,32,GEN,IND,Ceiling Fan,665,0,665,0.0382106827875526,0.0588010596569909,1740352
Haryana,Faridabad,NANAK CHAND,M,48,GEN,IND,Glass Tumbler,2550,0,2550,0.146522167080089,0.225477747556882,1740352
Haryana,Faridabad,MANDHEER SINGH MAAN,M,40,GEN,IND,Gas Cylinder,644,0,644,0.0370040296468931,0.0569441840888754,1740352
Haryana,Faridabad,MUKESH KUMAR SINGH,M,38,GEN,IND,Balloon,442,0,442,0.0253971756272154,0.0390828095765263,1740352
Haryana,Faridabad,RAJENDER,M,42,GEN,IND,Batsman,410,0,410,0.0235584660795437,0.0362532849013026,1740352
Haryana,Faridabad,LAXMAN,M,37,SC,IND,Telephone,656,0,656,0.03769354572727,0.0580052558420842,1740352
Haryana,Faridabad,LALIT MITTAL,M,28,GEN,IND,Whistle,420,0,420,0.0241330628131911,0.03713751136231,1740352
Haryana,Faridabad,VIJAY RAJ,M,29,GEN,IND,Kite,407,0,407,0.0233860870594495,0.0359880169630004,1740352
Haryana,Faridabad,SHUSHILA,F,37,GEN,IND,Almirah,524,0,524,0.0301088688431242,0.0463334665567868,1740352
Haryana,Faridabad,SANJAY MAURYA,M,40,GEN,IND,Candles,1104,0,1104,0.0634354793946738,0.0976186012952149,1740352
Haryana,Faridabad,None of the Above,,,,NOTA,NOTA,3328,0,3328,0.191225792957857,0.294270566223257,1740352
Himachal Pradesh,Kangra,CHANDER KUMAR,M,69,GEN,INC,Hand,285694,397,286091,22.7309095271806,35.765040916694,1258601
Himachal Pradesh,Kangra,LAL HUSSAIN,M,47,GEN,BSP,Elephant,5947,2,5949,0.4726684194092,0.743701229376011,1258601
Himachal Pradesh,Kangra,SHANTA KUMAR,M,79,GEN,BJP,Lotus,455160,1003,456163,36.2437122546578,57.0262201875692,1258601
Himachal Pradesh,Kangra,ARTI SONI,F,35,GEN,SHS,Bow & Arrow,3757,0,3757,0.298506513988967,0.469673141497003,1258601
Himachal Pradesh,Kangra,PARVESH YADAV,F,36,GEN,SP,Bicycle,808,0,808,0.0641983665965093,0.10101035356124,1258601
Himachal Pradesh,Kangra,RAMAN KUMAR,M,31,SC,BMUP,Cot,637,0,637,0.050611831091555,0.0796331623991459,1258601
Himachal Pradesh,Kangra,DR. RAJAN SUSHANT,M,58,GEN,AAAP,Broom,24390,40,24430,1.94104714845634,3.05406304146175,1258601
Himachal Pradesh,Kangra,BALDEV RAJ,M,65,GEN,HiSP,Telephone,995,2,997,0.0792150637335641,0.124637775371976,1258601
Himachal Pradesh,Kangra,DR. ATUL THAKUR BHARMORI,M,34,ST,IND,Battery Torch,1132,1,1133,0.0900207293983231,0.1416395180506,1258601
Himachal Pradesh,Kangra,DHANI RAM,M,72,ST,IND,Scissors,1084,1,1085,0.0862069650460552,0.135638902987556,1258601
Himachal Pradesh,Kangra,PREM CHAND VISHVAKARMA,M,62,GEN,IND,Basket containing Fruits,4104,2,4106,0.326235758966915,0.513302613517886,1258601
Himachal Pradesh,Kangra,BHUPINDER MEHRA,M,35,GEN,IND,Shuttle,5585,0,5585,0.443747373071169,0.698196565147928,1258601
Himachal Pradesh,Kangra,None of the Above,,,,NOTA,NOTA,8696,8,8704,0.691562602544575,1.08811153143197,1258601
Himachal Pradesh,Mandi,KUSHAL BHARDWAJ,M,45,GEN,CPM,"Hammer, Sickle and Star",13955,10,13965,1.21391714939395,1.92229601844523,1150408
Himachal Pradesh,Mandi,PRATIBHA SINGH,F,57,GEN,INC,Hand,322465,503,322968,28.0742136702805,44.4568636222857,1150408
Himachal Pradesh,Mandi,RAM SWAROOP SHARMA,M,55,GEN,BJP,Lotus,362338,486,362824,31.5387236528258,49.9430813173199,1150408
Himachal Pradesh,Mandi,LALA RAM,M,38,GEN,BSP,Elephant,5163,4,5167,0.449144998991662,0.71124264427544,1150408
Himachal Pradesh,Mandi,JAI CHAND THAKUR,M,62,GEN,AAAP,Broom,9345,14,9359,0.813537458014896,1.28827557727382,1150408
Himachal Pradesh,Mandi,DEVENDER DEV,M,55,GEN,BMUP,Cot,901,0,901,0.0783200394990299,0.124023538318593,1150408
Himachal Pradesh,Mandi,PUNI CHAND,M,43,GEN,SP,Bicycle,923,0,923,0.0802324045034457,0.127051860008947,1150408
Himachal Pradesh,Mandi,BHAG CHAND RANA,M,38,GEN,IND,Battery Torch,1868,0,1868,0.162377174011307,0.257132041708249,1150408
Himachal Pradesh,Mandi,SUBHASH MOHAN SNEHI,M,35,GEN,IND,Coconut,1928,0,1928,0.167592714932441,0.26539110086376,1150408
Himachal Pradesh,Mandi,None of the Above,,,,NOTA,NOTA,6184,7,6191,0.538156897379017,0.852197253862831,1150408
Himachal Pradesh,Hamirpur,ANURAG SINGH THAKUR,M,39,GEN,BJP,Lotus,446755,1280,448035,35.9089011051544,53.6096968536677,1247699
Himachal Pradesh,Hamirpur,RAKESH CHOUDHARY,M,38,GEN,BSP,Elephant,5821,6,5827,0.467019689845067,0.69723058146422,1247699
Himachal Pradesh,Hamirpur,RAJINDER SINGH RANA,M,48,GEN,INC,Hand,348871,761,349632,28.022143161131,41.8352707496994,1247699
Himachal Pradesh,Hamirpur,URMILA SHARMA,F,58,GEN,SP,Bicycle,2327,1,2328,0.186583462838393,0.278557198154918,1247699
Himachal Pradesh,Hamirpur,KAMAL KANTA BATRA,F,69,GEN,AAAP,Broom,15281,48,15329,1.2285815729595,1.83419385331475,1247699
Himachal Pradesh,Hamirpur,SHIV DUTT VASISHT,M,61,GEN,SHS,Bow & Arrow,952,0,952,0.076300453875494,0.113911706461977,1247699
Himachal Pradesh,Hamirpur,AMIN CHAND,M,55,SC,IND,Telephone,646,1,647,0.0518554555225259,0.0774168845387593,1247699
Himachal Pradesh,Hamirpur,ASHISH KUMAR,M,34,GEN,IND,Almirah,603,0,603,0.0483289639568518,0.0721520577695083,1247699
Himachal Pradesh,Hamirpur,DEV RAJ BHARDWAJ,M,61,GEN,IND,Coconut,1690,2,1692,0.135609630207286,0.202456520308471,1247699
Himachal Pradesh,Hamirpur,RAJINDER SINGH RANA,M,47,GEN,IND,Sewing Machine,3677,10,3687,0.295503963696372,0.441168552232466,1247699
Himachal Pradesh,Hamirpur,None of the Above,,,,NOTA,NOTA,6464,9,6473,0.518794997832009,0.774527810849133,1247699
Himachal Pradesh,Shimla,GURNAM SINGH KOLI,M,38,SC,BSP,Elephant,5984,1,5985,0.518917287965714,0.810937150677136,1153363
Himachal Pradesh,Shimla,JAGAT RAM,M,57,SC,CPM,"Hammer, Sickle and Star",11427,7,11434,0.991361782890556,1.54924901935545,1153363
Himachal Pradesh,Shimla,MOHAN LAL BRAKTA,M,48,SC,INC,Hand,301314,472,301786,26.1657431355089,40.8904726740602,1153363
Himachal Pradesh,Shimla,VIRENDER KASHYAP,M,63,SC,BJP,Lotus,385517,456,385973,33.4650062469491,52.2973842703937,1153363
