AGE,CANDIDATES,CATEGORY,CONSTITUENCY,GENERAL VOTES POLLED,No,PARTY,POSTAL VOTES POLLED,SEX,TERRITORY,TOTAL VOTES POLLED,TOTAL GENERAL VOTES POLLED,TOTAL POSTAL VOTES POLLED,TOTAL ELECTORS,TOTAL MEN ELECTORS,TOTAL WOMEN ELECTORS,% OF TOTAL VOTES,TOTAL VOTES RECEIVED,% OF TOTAL POLLED
40,RAJENDRA PRASAD,SC,FAIZABAD,5363,14,IND,0,M,UTTAR PRADESH,686599,686485,114,1326533,717092,609441,0.40428696459115604,5363,0.7810963895956737
30,OM PRAKASH CHAURASIA 'ADVOCATE',GEN,FAIZABAD,5100,5,RSMD,0,M,UTTAR PRADESH,686599,686485,114,1326533,717092,609441,0.3844608464320149,5100,0.7427916440309409
35,SURESH KUMAR,SC,FAIZABAD,4177,11,RSBP,0,M,UTTAR PRADESH,686599,686485,114,1326533,717092,609441,0.31488097167578943,4177,0.6083609210033804
58,DEVENDRA BAHADUR RAI,GEN,FAIZABAD,3969,13,IND,0,M,UTTAR PRADESH,686599,686485,114,1326533,717092,609441,0.29920099989973864,3969,0.5780666735605499
55,RAM ACHHAIBER YADAV,GEN,FAIZABAD,3613,15,IND,0,M,UTTAR PRADESH,686599,686485,114,1326533,717092,609441,0.27236412512919017,3613,0.5262169038987822
40,SATY NARAYAN,GEN,FAIZABAD,2242,9,BLKD,0,M,UTTAR PRADESH,686599,686485,114,1326533,717092,609441,0.16901200347070144,2242,0.3265370325328176
42,DURGA PRASAD TEWARI 'AFAT',GEN,FAIZABAD,2215,6,ABJS,0,M,UTTAR PRADESH,686599,686485,114,1326533,717092,609441,0.16697662251900255,2215,0.3226046061820655
34,ANGAD KUMAR,GEN,FAIZABAD,1992,12,IND,0,M,UTTAR PRADESH,686599,686485,114,1326533,717092,609441,0.15016588354756347,1992,0.2901256774332616
33,RUPENDRA KUMAR,GEN,FAIZABAD,1742,8,IJP,0,M,UTTAR PRADESH,686599,686485,114,1326533,717092,609441,0.13131976362442546,1742,0.2537143223337057
36,RAKESH SRIVASTAVA,GEN,FAIZABAD,1427,7,SJP(R),0,M,UTTAR PRADESH,686599,686485,114,1326533,717092,609441,0.1075736525212716,1427,0.20783601490826525
41,KAMLA PRASAD,SC,BARA BANKI (SC),196368,2,BSP,2,M,UTTAR PRADESH,540251,540219,32,1214993,653172,561821,16.162233033441346,196370,36.34791976322117
54,RAM SAGAR,SC,BARA BANKI (SC),175441,4,SP,7,M,UTTAR PRADESH,540251,540219,32,1214993,653172,561821,14.440247803896813,175448,32.47527538125797
38,RAM NARESH RAWAT,SC,BARA BANKI (SC),115974,3,BJP,20,M,UTTAR PRADESH,540251,540219,32,1214993,653172,561821,9.54688627835716,115994,21.470390614732782
63,ANAND PRAKASH GAUTAM,SC,BARA BANKI (SC),24754,1,INC,3,M,UTTAR PRADESH,540251,540219,32,1214993,653172,561821,2.0376249081270426,24757,4.582499615919267
36,SOHAN LAL,SC,BARA BANKI (SC),9259,11,IND,0,M,UTTAR PRADESH,540251,540219,32,1214993,653172,561821,0.7620620036494038,9259,1.7138330146542997
33,RAM SINGH,SC,BARA BANKI (SC),4673,7,AD,0,M,UTTAR PRADESH,540251,540219,32,1214993,653172,561821,0.3846112693653379,4673,0.8649683202807583
30,ANIL KUMAR,SC,BARA BANKI (SC),3614,5,RSBP,0,M,UTTAR PRADESH,540251,540219,32,1214993,653172,561821,0.2974502733760606,3614,0.6689483221687698
38,JAGAT JEET,SC,BARA BANKI (SC),3287,9,IND,0,M,UTTAR PRADESH,540251,540219,32,1214993,653172,561821,0.2705365380705897,3287,0.6084209006554361
25,RAJESH KUMAR,SC,BARA BANKI (SC),2785,10,IND,0,M,UTTAR PRADESH,540251,540219,32,1214993,653172,561821,0.2292194276016405,2785,0.5155011281793093
43,GURU LAL,SC,BARA BANKI (SC),2565,8,IND,0,M,UTTAR PRADESH,540251,540219,32,1214993,653172,561821,0.2111123273961249,2565,0.4747793155403692
38,GUDDI RAJ PAASI,SC,BARA BANKI (SC),1499,6,BKRP,0,F,UTTAR PRADESH,540251,540219,32,1214993,653172,561821,0.12337519640030847,1499,0.2774636233898688
63,BENI PRASAD VERMA,GEN,KAISERGANJ,219919,3,SP,1,M,UTTAR PRADESH,569950,569938,12,1272807,694193,578614,17.278346206455495,219920,38.585840863233614
51,ARIF MOHAMMAD KHAN,GEN,KAISERGANJ,207251,1,BJP,9,M,UTTAR PRADESH,569950,569938,12,1272807,694193,578614,16.283694228582966,207260,36.36459338538468
57,FARID MAHFOOZ KI,GEN,KAISERGANJ,112027,2,BSP,0,M,UTTAR PRADESH,569950,569938,12,1272807,694193,578614,8.801570073074707,112027,19.65558382314238
45,GYANENDRA PRATAP SINGH,GEN,KAISERGANJ,10152,4,INC,2,M,UTTAR PRADESH,569950,569938,12,1272807,694193,578614,0.797764311478488,10154,1.7815597859461356
57,SHRI PAL,SC,KAISERGANJ,9226,11,IND,0,M,UTTAR PRADESH,569950,569938,12,1272807,694193,578614,0.7248545930372791,9226,1.6187384858320906
34,SURESH CHANDRA,SC,KAISERGANJ,2587,10,IND,0,M,UTTAR PRADESH,569950,569938,12,1272807,694193,578614,0.2032515534562585,2587,0.45389946486533905
26,VED PRAKASH,SC,KAISERGANJ,2455,9,IND,0,M,UTTAR PRADESH,569950,569938,12,1272807,694193,578614,0.19288077454005204,2455,0.4307395385560137
37,ARJUN SINGH PATEL,GEN,KAISERGANJ,2178,5,AD,0,M,UTTAR PRADESH,569950,569938,12,1272807,694193,578614,0.17111785211740665,2178,0.38213878410386876
33,DURGESH SINGH,GEN,KAISERGANJ,1528,7,IND,0,M,UTTAR PRADESH,569950,569938,12,1272807,694193,578614,0.1200496226057839,1528,0.2680936924291605
44,DHANI RAM,SC,KAISERGANJ,1324,8,IND,0,M,UTTAR PRADESH,569950,569938,12,1272807,694193,578614,0.10402205518982846,1324,0.23230107904202124
43,UDAI PRATAP,GEN,KAISERGANJ,1291,6,IND,0,M,UTTAR PRADESH,569950,569938,12,1272807,694193,578614,0.10142936046077684,1291,0.22651109746468986
54,RUBAB SAYEDA,GEN,BAHRAICH,188949,5,SP,0,F,UTTAR PRADESH,549537,549535,2,1423646,775608,648038,13.27218985618616,188949,34.38330813029878
53,BHAGAT RAM MISHRA,GEN,BAHRAICH,162613,4,BSP,2,M,UTTAR PRADESH,549537,549535,2,1423646,775608,648038,11.42243226195276,162615,29.591274108931703
50,PADAM SEN CHAUDHARY,GEN,BAHRAICH,143780,3,BJP,0,M,UTTAR PRADESH,549537,549535,2,1423646,775608,648038,10.099420782975542,143780,26.16384338088245
57,D R ABDUL RAHMAN KHAN,GEN,BAHRAICH,22087,1,INC,0,M,UTTAR PRADESH,549537,549535,2,1423646,775608,648038,1.5514390515619754,22087,4.019201618817295
35,GHANSHYAM,SC,BAHRAICH,10055,10,IND,0,M,UTTAR PRADESH,549537,549535,2,1423646,775608,648038,0.7062851298707684,10055,1.8297221115229731
63,KEDAR CHAUHAN,GEN,BAHRAICH,6314,6,SBSP,0,M,UTTAR PRADESH,549537,549535,2,1423646,775608,648038,0.44350913078110715,6314,1.1489672214973696
31,PRAMOD KUMAR PATEL,GEN,BAHRAICH,5034,7,AD,0,M,UTTAR PRADESH,549537,549535,2,1423646,775608,648038,0.3535991391118298,5034,0.9160438696575481
48,GANGA RAM,GEN,BAHRAICH,4145,2,NCP,0,M,UTTAR PRADESH,549537,549535,2,1423646,775608,648038,0.291153840210277,4145,0.7542713229500471
30,BRIJENDRA KUMAR SINGH,GEN,BAHRAICH,3432,8,RJD,0,M,UTTAR PRADESH,549537,549535,2,1423646,775608,648038,0.24107116516324986,3432,0.6245257371205215
43,AKHILESH KUMAR,GEN,BAHRAICH,3126,9,IND,0,M,UTTAR PRADESH,549537,549535,2,1423646,775608,648038,0.21957705777981323,3126,0.5688424983213142
47,BRIJ BHUSHAN SHARAN SINGH,GEN,BALRAMPUR,270941,3,BJP,0,M,UTTAR PRADESH,698106,698106,0,1316006,723229,592777,20.588128017653414,270941,38.81086826355883
41,RIZWAN ZAHEER ALIAS RIJJU BHAYA,GEN,BALRAMPUR,218328,4,BSP,0,M,UTTAR PRADESH,698106,698106,0,1316006,723229,592777,16.590197917030775,218328,31.274333697174928
60,DR MOHD UMAR,GEN,BALRAMPUR,165090,1,SP,0,M,UTTAR PRADESH,698106,698106,0,1316006,723229,592777,12.544775631722043,165090,23.648271179448393
36,SRI RAM,GEN,BALRAMPUR,9363,14,IND,0,M,UTTAR PRADESH,698106,698106,0,1316006,723229,592777,0.711470920345348,9363,1.341200333473713
58,EKBAL SIDDIQUI,GEN,BALRAMPUR,9286,2,INC,0,M,UTTAR PRADESH,698106,698106,0,1316006,723229,592777,0.7056198831920218,9286,1.3301704898683007
29,AMEER HAIDER KHAN,GEN,BALRAMPUR,4874,5,AIMF,0,M,UTTAR PRADESH,698106,698106,0,1316006,723229,592777,0.3703630530559891,4874,0.6981747757503874
30,MOHD SHAJID,GEN,BALRAMPUR,3838,12,IND,0,M,UTTAR PRADESH,698106,698106,0,1316006,723229,592777,0.29164000772032955,3838,0.5497732436048394
53,PUJARAM SONKER ADVOCATE,SC,BALRAMPUR,3427,6,AD,0,M,UTTAR PRADESH,698106,698106,0,1316006,723229,592777,0.260409147070758,3427,0.49089966280192404
49,HOLI RAM,SC,BALRAMPUR,3127,13,IND,0,M,UTTAR PRADESH,698106,698106,0,1316006,723229,592777,0.23761289842143574,3127,0.44792624615746035
38,MOHD RAEES,GEN,BALRAMPUR,2468,11,IND,0,M,UTTAR PRADESH,698106,698106,0,1316006,723229,592777,0.18753713888842452,2468,0.35352797426178834
45,MOHD AHSAN,GEN,BALRAMPUR,2352,8,IND,0,M,UTTAR PRADESH,698106,698106,0,1316006,723229,592777,0.17872258941068658,2352,0.33691158649259567
32,JAFER ALI,GEN,BALRAMPUR,1852,9,IND,0,M,UTTAR PRADESH,698106,698106,0,1316006,723229,592777,0.14072884166181612,1852,0.2652892254184894
35,ARJUN,GEN,BALRAMPUR,1587,7,IND,0,M,UTTAR PRADESH,698106,698106,0,1316006,723229,592777,0.1205921553549148,1587,0.22732937404921316
32,POORAN,SC,BALRAMPUR,1573,10,IND,0,M,UTTAR PRADESH,698106,698106,0,1316006,723229,592777,0.11952833041794643,1573,0.22532394793913818
37,KIRTI VARDHAN SINGH ALIAS RAJA BHAIYA,GEN,GONDA,251938,1,SP,9,M,UTTAR PRADESH,606654,606622,32,1391430,754077,637353,18.10705533156537,251947,41.53059239698411
37,GHAN SHYAM SHUKLA,GEN,GONDA,214927,2,BJP,22,M,UTTAR PRADESH,606654,606622,32,1391430,754077,637353,15.448064221699978,214949,35.43189363294398
64,FAZLUL BARI ALIAS BANNE BHAI,GEN,GONDA,69543,3,BSP,0,M,UTTAR PRADESH,606654,606622,32,1391430,754077,637353,4.997951747482805,69543,11.463371213245113
38,VINAY KUMAR PANDEY ALIAS BINNOO,GEN,GONDA,28803,4,INC,1,M,UTTAR PRADESH,606654,606622,32,1391430,754077,637353,2.070100544044616,28804,4.748011222212332
43,SHRI KANT,GEN,GONDA,16874,15,IND,0,M,UTTAR PRADESH,606654,606622,32,1391430,754077,637353,1.2127092271979187,16874,2.7814866464244856
48,SURESH CHANDRA TRIPATHI ADVOCATE,GEN,GONDA,6002,5,CPI,0,M,UTTAR PRADESH,606654,606622,32,1391430,754077,637353,0.4313547932702328,6002,0.9893613163351762
43,RAM DAUL,GEN,GONDA,4460,8,AD,0,M,UTTAR PRADESH,606654,606622,32,1391430,754077,637353,0.3205335518136018,4460,0.7351801850807873
35,SANJEEV KUMAR,GEN,GONDA,4050,14,IND,0,M,UTTAR PRADESH,606654,606622,32,1391430,754077,637353,0.29106746296975056,4050,0.6675963564074415
33,SANYAJ KUMAR ALIAS SANJAY KUMAR,GEN,GONDA,2791,13,IND,0,M,UTTAR PRADESH,606654,606622,32,1391430,754077,637353,0.20058500966631448,2791,0.4600645507983133
58,GHAN SHYAM SHUKLA,GEN,GONDA,1660,9,IND,0,M,UTTAR PRADESH,606654,606622,32,1391430,754077,637353,0.1193017255629101,1660,0.2736320868237908
49,RAM HAUSILA,GEN,GONDA,1624,12,IND,0,M,UTTAR PRADESH,606654,606622,32,1391430,754077,637353,0.1167144592254012,1624,0.267697896989058
43,RAM KRIPAL RAHUL,GEN,GONDA,1030,7,NMNP,0,M,UTTAR PRADESH,606654,606622,32,1391430,754077,637353,0.07402456465650446,1030,0.1697837647159666
38,CHANDRA KISHOR,GEN,GONDA,995,6,BVP,0,M,UTTAR PRADESH,606654,606622,32,1391430,754077,637353,0.07150916682837082,995,0.16401441348775414
31,YOURAJ,GEN,GONDA,993,11,IND,0,M,UTTAR PRADESH,606654,606622,32,1391430,754077,637353,0.07136542980962032,993,0.16368473627471342
44,NITYA NAND SHUKLA,GEN,GONDA,932,10,IND,0,M,UTTAR PRADESH,606654,606622,32,1391430,754077,637353,0.06698145073773025,932,0.1536295812769717
52,LAL MANI PRASAD,SC,BASTI (SC),155221,3,BSP,2,M,UTTAR PRADESH,576404,576389,15,1416526,786406,630120,10.958005712567225,155223,26.92954941325876
49,SRIRAM CHAUHAN,SC,BASTI (SC),129841,4,BJP,8,M,UTTAR PRADESH,576404,576389,15,1416526,786406,630120,9.166721966275238,129849,22.527428678496335
43,RATNAKAR DHUSIYA,SC,BASTI (SC),127746,2,SP,3,M,UTTAR PRADESH,576404,576389,15,1416526,786406,630120,9.018471951803214,127749,22.16310088063233
37,UMED SINGH,SC,BASTI (SC),102335,1,INC,1,M,UTTAR PRADESH,576404,576389,15,1416526,786406,630120,7.224434990956749,102336,17.754214058195295
48,RAM NAWAL,SC,BASTI (SC),24205,7,BKD,0,M,UTTAR PRADESH,576404,576389,15,1416526,786406,630120,1.7087579049025574,24205,4.199311593951465
30,HARI PAL,SC,BASTI (SC),11669,13,IND,0,M,UTTAR PRADESH,576404,576389,15,1416526,786406,630120,0.8237759137495535,11669,2.02444813013095
57,RAM MILAN GOND,SC,BASTI (SC),6513,8,AD,0,M,UTTAR PRADESH,576404,576389,15,1416526,786406,630120,0.4597868305982382,6513,1.1299366416610572
53,RAM DAS,SC,BASTI (SC),3797,12,IND,0,M,UTTAR PRADESH,576404,576389,15,1416526,786406,630120,0.26805014521441894,3797,0.6587393564236196
39,GAURA,SC,BASTI (SC),3661,10,IND,0,F,UTTAR PRADESH,576404,576389,15,1416526,786406,630120,0.2584491918962306,3661,0.6351447942762368
42,NAND KUMAR NAG,SC,BASTI (SC),3587,11,IND,0,M,UTTAR PRADESH,576404,576389,15,1416526,786406,630120,0.25322514376721644,3587,0.6223065766372198
30,RAMESH,SC,BASTI (SC),3258,5,MNVP,0,M,UTTAR PRADESH,576404,576389,15,1416526,786406,630120,0.22999930816659914,3258,0.5652285549718601
26,VIJAY,SC,BASTI (SC),2761,9,ABHM,0,M,UTTAR PRADESH,576404,576389,15,1416526,786406,630120,0.19491347140821982,2761,0.47900430947738043
58,RAM DULAREY SONKAR,SC,BASTI (SC),1795,6,RJD,1,M,UTTAR PRADESH,576404,576389,15,1416526,786406,630120,0.1267890599960749,1796,0.31158701188749555
53,MOHD MUQUEEM,GEN,DOMARIAGANJ,202544,3,BSP,0,M,UTTAR PRADESH,643129,643127,2,1350045,740016,610029,15.002759167287017,202544,31.493526182150084
47,JAGDAMBIKA PAL,GEN,DOMARIAGANJ,149641,1,INC,1,M,UTTAR PRADESH,643129,643127,2,1350045,740016,610029,11.084223118488643,149642,23.26780474834753
54,BRIJ BHUSHAN TIWARI,GEN,DOMARIAGANJ,133439,2,SP,0,M,UTTAR PRADESH,643129,643127,2,1350045,740016,610029,9.884040902340292,133439,20.74840350847186
73,RAM PAL SINGH,GEN,DOMARIAGANJ,115103,4,BJP,1,M,UTTAR PRADESH,643129,643127,2,1350045,740016,610029,8.52593802428808,115104,17.897498013617795
40,MOHD SAMEEM,GEN,DOMARIAGANJ,13345,12,IND,0,M,UTTAR PRADESH,643129,643127,2,1350045,740016,610029,0.9884855689995519,13345,2.0750113896278974
54,VASUDEV NISHAD,GEN,DOMARIAGANJ,5980,7,BEP,0,M,UTTAR PRADESH,643129,643127,2,1350045,740016,610029,0.4429481980230288,5980,0.9298290078662291
35,RAM SAMUJH,GEN,DOMARIAGANJ,4680,11,IND,0,M,UTTAR PRADESH,643129,643127,2,1350045,740016,610029,0.3466551114962834,4680,0.7276922670257444
55,RAM KRIPAL MAURYA,GEN,DOMARIAGANJ,4613,10,IND,0,M,UTTAR PRADESH,643129,643127,2,1350045,740016,610029,0.341692313959905,4613,0.7172744503824271
36,MOLVI MAHPHOOJURRAHMAN FALAHI,GEN,DOMARIAGANJ,4415,5,RJD,0,M,UTTAR PRADESH,643129,643127,2,1350045,740016,610029,0.32702613616583154,4415,0.6864874698544149
43,BHOOP NARYAN URF SHAMBHOOSINGH,GEN,DOMARIAGANJ,3560,9,IND,0,M,UTTAR PRADESH,643129,643127,2,1350045,740016,610029,0.2636949138732413,3560,0.5535436903016346
28,RAM BRIKSH SINGH LODHI,GEN,DOMARIAGANJ,3531,6,AD,0,M,UTTAR PRADESH,643129,643127,2,1350045,740016,610029,0.2615468373276446,3531,0.5490344860828854
30,ANIL KUMAR,GEN,DOMARIAGANJ,2276,8,IND,0,M,UTTAR PRADESH,643129,643127,2,1350045,740016,610029,0.16858697302682504,2276,0.3538947862714945
40,BHALCHANDRA YADAVA,GEN,KHALILABAD,234712,1,BSP,0,M,UTTAR PRADESH,700715,700710,5,1397045,780616,616429,16.800604132293522,234712,33.49607186944763
38,BHISHMA SHANKAR TIWARI ALIAS KUSHAL,GEN,KHALILABAD,207687,2,SP,2,M,UTTAR PRADESH,700715,700710,5,1397045,780616,616429,14.866307098196552,207689,29.639582426521482
53,RAM PRASAD CHAUDHARY,GEN,KHALILABAD,177415,3,BJP,2,M,UTTAR PRADESH,700715,700710,5,1397045,780616,616429,12.699447762956812,177417,25.319423731474277
40,MOHAMMAD ARSHAD KHAN,GEN,KHALILABAD,45350,4,NLP,1,M,UTTAR PRADESH,700715,700710,5,1397045,780616,616429,3.2462089624886814,45351,6.472103494287977
46,SHIVPUJAN ARYA,SC,KHALILABAD,14643,14,IND,0,M,UTTAR PRADESH,700715,700710,5,1397045,780616,616429,1.0481408973941426,14643,2.0897226404458307
42,RAMCHET CHAURASIA,GEN,KHALILABAD,4864,13,IND,0,M,UTTAR PRADESH,700715,700710,5,1397045,780616,616429,0.3481634449856662,4864,0.694148120134434
36,BHAGWAN DAS,SC,KHALILABAD,4025,12,IND,0,M,UTTAR PRADESH,700715,700710,5,1397045,780616,616429,0.28810811391186397,4025,0.5744132778661796
41,BABOO RAM,GEN,KHALILABAD,2890,11,IND,0,M,UTTAR PRADESH,700715,700710,5,1397045,780616,616429,0.20686520477149983,2890,0.412435869076586
41,RADHE SHYAM PATEL,GEN,KHALILABAD,2548,5,AD,0,M,UTTAR PRADESH,700715,700710,5,1397045,780616,616429,0.1823849625459452,2548,0.36362857937963367
38,PHOOLA DEVI,GEN,KHALILABAD,1509,10,IND,0,F,UTTAR PRADESH,700715,700710,5,1397045,780616,616429,0.10801370034608765,1509,0.21535146243479875
25,RAM NATH CHAURASIA,GEN,KHALILABAD,1386,7,RSMD,0,M,UTTAR PRADESH,700715,700710,5,1397045,780616,616429,0.09920940270356358,1386,0.1977979635087018
40,RAM KEWAL NIGAM,SC,KHALILABAD,1372,6,SSD,0,M,UTTAR PRADESH,700715,700710,5,1397045,780616,616429,0.09820728752473971,1372,0.19580000428134123
43,KESHAVA RAM,SC,KHALILABAD,1174,8,IND,0,M,UTTAR PRADESH,700715,700710,5,1397045,780616,616429,0.08403451570994491,1174,0.16754315235152664
58,GABBOO,SC,KHALILABAD,1135,9,IND,0,M,UTTAR PRADESH,700715,700710,5,1397045,780616,616429,0.08124290914036413,1135,0.1619774087895935
60,MAHAVEER PRASAD,SC,BANSGAON (SC),180387,1,INC,1,M,UTTAR PRADESH,632109,632098,11,1441224,770646,670578,12.516305584697452,180388,28.53748325051534
49,SADAL PRASAD,SC,BANSGAON (SC),163946,3,BSP,1,M,UTTAR PRADESH,632109,632098,11,1441224,770646,670578,11.375539125077019,163947,25.936507785840735
46,SABHAWATI PASWAN,SC,BANSGAON (SC),135499,4,SP,2,F,UTTAR PRADESH,632109,632098,11,1441224,770646,670578,9.4018001365506,135501,21.436334556223688
60,RAJ NARAYAN,SC,BANSGAON (SC),126890,2,BJP,7,M,UTTAR PRADESH,632109,632098,11,1441224,770646,670578,8.804807580223477,126897,20.075176907780147
64,RAM PRASAD,SC,BANSGAON (SC),10813,9,IND,0,M,UTTAR PRADESH,632109,632098,11,1441224,770646,670578,0.7502650524831671,10813,1.7106226932380335
40,DWARIKA PRASAD,SC,BANSGAON (SC),4604,5,ASP,0,M,UTTAR PRADESH,632109,632098,11,1441224,770646,670578,0.31945068913645625,4604,0.7283553944019149
39,JOKHAN,SC,BANSGAON (SC),3412,7,IND,0,M,UTTAR PRADESH,632109,632098,11,1441224,770646,670578,0.23674321271363788,3412,0.5397803226975094
37,RAM JAS,SC,BANSGAON (SC),3313,8,IND,0,M,UTTAR PRADESH,632109,632098,11,1441224,770646,670578,0.2298740515006689,3313,0.5241184669099791
30,SUDARSHAN,SC,BANSGAON (SC),3234,6,ABHM,0,M,UTTAR PRADESH,632109,632098,11,1441224,770646,670578,0.22439259962365324,3234,0.5116206223926569
30,ADITYA NATH,GEN,GORAKHPUR,353619,1,BJP,28,M,UTTAR PRADESH,689248,689217,31,1432002,769309,662693,24.695985061473376,353647,51.30910789730257
50,JAMUNA NISHAD,GEN,GORAKHPUR,211606,2,SP,2,M,UTTAR PRADESH,689248,689217,31,1432002,769309,662693,14.777074333695065,211608,30.70128603927759
38,PRADEEP KUMAR NISHAD,GEN,GORAKHPUR,70448,3,BSP,1,M,UTTAR PRADESH,689248,689217,31,1432002,769309,662693,4.919616034055818,70449,10.221139560796694
59,SHARDENDU PANDEY,GEN,GORAKHPUR,33477,4,INC,0,M,UTTAR PRADESH,689248,689217,31,1432002,769309,662693,2.337776064558569,33477,4.857032592042342
31,RAM MILAN,SC,GORAKHPUR,8785,9,IND,0,M,UTTAR PRADESH,689248,689217,31,1432002,769309,662693,0.6134767968201161,8785,1.274577510562236
42,CHANDRA BHAN SINGH PATEL,GEN,GORAKHPUR,3225,6,AD,0,M,UTTAR PRADESH,689248,689217,31,1432002,769309,662693,0.2252091826687393,3225,0.46790124889734896
31,GOPAL RAJBHAR,GEN,GORAKHPUR,3081,5,SBSP,0,M,UTTAR PRADESH,689248,689217,31,1432002,769309,662693,0.21515333079143742,3081,0.4470089140628627
30,RAM KISHUM,GEN,GORAKHPUR,2716,8,IND,0,M,UTTAR PRADESH,689248,689217,31,1432002,769309,662693,0.1896645395746654,2716,0.3940526486837829
59,MAHANTH RAMDAS BRAHMCHARI,GEN,GORAKHPUR,2260,7,ABHM,0,M,UTTAR PRADESH,689248,689217,31,1432002,769309,662693,0.15782100862987622,2260,0.32789358837457633
40,PANKAJ,GEN,MAHARAJGANJ,228697,3,BJP,5,M,UTTAR PRADESH,746622,746614,8,1311205,712260,598945,17.44212384791089,228702,30.631564566808905
39,AKHILESH,GEN,MAHARAJGANJ,163902,1,SP,1,M,UTTAR PRADESH,746622,746614,8,1311205,712260,598945,12.50018113109697,163903,21.952607879221347
56,HARSH VARDHAN,GEN,MAHARAJGANJ,161552,4,INC,2,M,UTTAR PRADESH,746622,746614,8,1311205,712260,598945,12.32103294297993,161554,21.637990844095135
58,TALAT AJIZ,GEN,MAHARAJGANJ,157438,2,BSP,0,F,UTTAR PRADESH,746622,746614,8,1311205,712260,598945,12.00712321871866,157438,21.086707865559813
32,RAM NIVAS,GEN,MAHARAJGANJ,11993,10,IND,0,M,UTTAR PRADESH,746622,746614,8,1311205,712260,598945,0.914654840394904,11993,1.6063014483902163
30,OM PRAKASH,GEN,MAHARAJGANJ,6217,5,BEP,0,M,UTTAR PRADESH,746622,746614,8,1311205,712260,598945,0.4741440125685915,6217,0.8326837409023575
43,PASHUPATI NATH,GEN,MAHARAJGANJ,5093,8,IND,0,M,UTTAR PRADESH,746622,746614,8,1311205,712260,598945,0.38842133762455144,5093,0.6821390208164239
40,GAURI SHANKAR,GEN,MAHARAJGANJ,4328,6,AD,0,M,UTTAR PRADESH,746622,746614,8,1311205,712260,598945,0.33007805796957757,4328,0.5796775342810686
48,RANJEET,GEN,MAHARAJGANJ,4220,9,IND,0,M,UTTAR PRADESH,746622,746614,8,1311205,712260,598945,0.321841359665346,4220,0.5652123832407832
36,AMAR JEET,SC,MAHARAJGANJ,3174,7,IND,0,M,UTTAR PRADESH,746622,746614,8,1311205,712260,598945,0.2420674112743621,3174,0.42511471668394446
49,BALESHWAR YADAV,GEN,PADRAUNA,206848,7,NLP,2,M,UTTAR PRADESH,790050,790041,9,1501706,821863,679843,13.774333990807788,206850,26.1818872223277
39,KUNWAR RATANJEET PRATAP NARAYAN,GEN,PADRAUNA,198428,2,INC,0,M,UTTAR PRADESH,790050,790041,9,1501706,821863,679843,13.213505173449397,198428,25.115878741851784
32,N P KUSHWAHA,GEN,PADRAUNA,168869,1,BSP,0,M,UTTAR PRADESH,790050,790041,9,1501706,821863,679843,11.245143856387335,168869,21.374469970255046
73,RAM NAGINA MISHRA,GEN,PADRAUNA,115969,4,BJP,6,M,UTTAR PRADESH,790050,790041,9,1501706,821863,679843,7.722883174203206,115975,14.679450667679262
44,RAM AAWAD YADAV,GEN,PADRAUNA,66651,3,SP,1,M,UTTAR PRADESH,790050,790041,9,1501706,821863,679843,4.438418705126037,66652,8.436428074172522
26,RAM LAKHAN,GEN,PADRAUNA,16631,8,IND,0,M,UTTAR PRADESH,790050,790041,9,1501706,821863,679843,1.1074737665028973,16631,2.1050566419846843
42,DR PRABHAKAR MISHRA,GEN,PADRAUNA,8902,6,SHS,0,M,UTTAR PRADESH,790050,790041,9,1501706,821863,679843,0.592792464037568,8902,1.1267641288526042
25,AMIRUDDIN,GEN,PADRAUNA,7743,5,AD,0,M,UTTAR PRADESH,790050,790041,9,1501706,821863,679843,0.5156135754934721,7743,0.9800645528764002
58,MOHAN SINGH,GEN,DEORIA,237663,2,SP,1,M,UTTAR PRADESH,729788,729775,13,1569719,854827,714892,15.140544263017775,237664,32.566169901396016
59,SRIPRAKASH MANI,GEN,DEORIA,185428,4,BJP,10,M,UTTAR PRADESH,729788,729775,13,1569719,854827,714892,11.813451961784242,185438,25.409845050891494
68,DEVI PRASAD,GEN,DEORIA,132496,1,BSP,1,M,UTTAR PRADESH,729788,729775,13,1569719,854827,714892,8.440810106777073,132497,18.155546542283513
40,RAMASHISH RAI,GEN,DEORIA,105187,3,INC,1,M,UTTAR PRADESH,729788,729775,13,1569719,854827,714892,6.701071975302586,105188,14.41350090711275
43,CHANDRIKA PRASAD,GEN,DEORIA,26161,5,AD,0,M,UTTAR PRADESH,729788,729775,13,1569719,854827,714892,1.6666040227582133,26161,3.5847396778242446
40,HAROON,GEN,DEORIA,11158,9,NLP,0,M,UTTAR PRADESH,729788,729775,13,1569719,854827,714892,0.7108278615471941,11158,1.528937170794806
36,RAM BHAJAN,SC,DEORIA,10498,12,IND,0,M,UTTAR PRADESH,729788,729775,13,1569719,854827,714892,0.6687821196022983,10498,1.4384999479300837
27,SURESH,GEN,DEORIA,9200,8,SBSP,0,M,UTTAR PRADESH,729788,729775,13,1569719,854827,714892,0.586092160444003,9200,1.2606400762961298
59,KADAM PRASAD,GEN,DEORIA,3798,10,IND,0,M,UTTAR PRADESH,729788,729775,13,1569719,854827,714892,0.2419541331919917,3798,0.5204251097579023
